warning_uid,warning_id,pair_id,rank,semantic_target_type,type,symbol,oracle_blind_rank,oracle_blind_score,ranker_source,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label_source
01cdf2ff5ccf83ae298f0d03d5736d6b67a24ef605bf4d3386a09fb5d24df2d3,F-000033,latest-p013-v6.13-to-v6.14,39,NullabilityDrift,SignatureDrift,class_for_each_device,6493,-21.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for class_for_each_device with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0181bd7cc98f59a20efe94734a0be4598c639495bc6a1e7ff3f6c0c1ddcb9a31,F-000637,latest-p012-v6.12-to-v6.13,40,NullabilityDrift,SignatureDrift,bpf_dynptr_check_size,6503,-21.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for bpf_dynptr_check_size with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
00868461b0a2033b222b430d050e300d0e7c32b06376ac47d604aa2e36be1dc7,F-000928,latest-p012-v6.12-to-v6.13,41,NullabilityDrift,SignatureDrift,device_for_each_child,6514,-21.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for device_for_each_child with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0071a5f0bbddf4b82549181fcf5575ce88620e2163c8b7801e01866bc30b4635,F-000050,latest-p013-v6.13-to-v6.14,42,NullabilityDrift,SignatureDrift,device_for_each_child_reverse_from,6515,-21.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for device_for_each_child_reverse_from with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
f22d6580a681102637a9fbfe2f5860f086e5b6f89f2a8ff9025e5e50b2019aa9,W-000002,latest-p013-v6.13-to-v6.14,43,NullabilityDrift,SignatureDrift,devm_platform_ioremap_resource,6875,-26.15,"binding_diff,c_signature,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift is supported for devm_platform_ioremap_resource, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
87e19d68cfcb07c2103357f9c8d46c49d46b09d6841f6d62413a88263d845f56,W-000006,latest-p013-v6.13-to-v6.14,44,NullabilityDrift,SignatureDrift,pci_dev_get,9760,-26.15,no_ranking,TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for pci_dev_get.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
050dd20195e840c8712720fb6480dc0c7f10be537ffb425398990326202fd578,F-000177,latest-p003-v6.3-to-v6.4,45,NullabilityDrift,SignatureDrift,set_cpus_allowed_ptr,13246,-26.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for set_cpus_allowed_ptr with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02e08809c4f831ba14533ceca1df287efd43d86e5513dd70f023b66bec011c2f,F-000033,latest-p020-v7.0-to-HEAD_9207d47f966b,46,NullabilityDrift,SignatureDrift,atomic_ptr_xchg_relaxed,13301,-26.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for atomic_ptr_xchg_relaxed with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02997b369f0841f573c060867c0c9b132d52bd5b6bc9fcacb9ae9e53e6f5036c,F-000244,latest-p007-v6.7-to-v6.8,47,NullabilityDrift,SignatureDrift,cap_ptrace_traceme,13312,-26.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for cap_ptrace_traceme with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02e639a917790eacb4298da007ee9ea2da48799cb83ab4953d13bdb8a38d5eb7,F-000199,latest-p011-v6.11-to-v6.12,48,NullabilityDrift,MacroConstDrift,bpf_arg_type_ARG_PTR_TO_STACK,16483,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for bpf_arg_type_ARG_PTR_TO_STACK with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
fc5f3bba441a5f3152f9775c5deba27d074d01fde5395ec5acef18ee67a57845,,latest-p019-v6.19-to-v7.0,49,NullabilityDrift,SignatureDrift,rust_helper_PTR_ERR,121,22.85,,,,,,,,manual_review.csv
fadc78ef3c869264e3af6017e9173cfe31849186aacc31a5cdefb651d88361fb,,latest-p019-v6.19-to-v7.0,50,NullabilityDrift,SignatureDrift,rust_helper_errname,124,22.85,,,,,,,,manual_review.csv
ce7407733ba77533f4e7718eb47c8f4e700726811cc7a081925d82ca61392329,,latest-p019-v6.19-to-v7.0,51,NullabilityDrift,SignatureDrift,rust_helper_IS_ERR,142,22.85,,,,,,,,manual_review.csv
8629cadc3d794e5c4583226c75795b8c23662e644a06ab927f16f9ae7f82a7c6,,latest-p019-v6.19-to-v7.0,52,NullabilityDrift,SignatureDrift,rust_helper_xa_err,164,22.85,,,,,,,,manual_review.csv
750f2799a1e9c5a4373335b42aa09052c4c5cda2bdce25115f610ecd107fedfd,,latest-p016-v6.16-to-v6.17,53,NullabilityDrift,SignatureDrift,release_user_cpus_ptr,166,22.85,,,,,,,,manual_review.csv
719de39ade9af76ac834e3ff625571f4f768640b70c86b045b2ec1d355342c61,,latest-p019-v6.19-to-v7.0,54,NullabilityDrift,SignatureDrift,rust_helper_ERR_PTR,167,22.85,,,,,,,,manual_review.csv
483792917e2293c6451baf5cfb72fd593ede9b1ea48d0c03ec5bd2b129a1bb59,,latest-p013-v6.13-to-v6.14,55,NullabilityDrift,SignatureDrift,override_creds,177,22.85,,,,,,,,manual_review.csv
def8d6444d43815bfef9f71fe138101229b37d012979fc5db925a1f7c412caba,,latest-p016-v6.16-to-v6.17,56,NullabilityDrift,SignatureDrift,dup_user_cpus_ptr,258,10.85,,,,,,,,manual_review.csv
96d210e51c0c97c529ec9ff38ab111c3325cafe76bc3fee8f476643ad877a359,,latest-p017-v6.17-to-v6.18,57,NullabilityDrift,SignatureDrift,copy_pid_ns,348,10.85,,,,,,,,manual_review.csv
7f288e56272941a96efc0aef99958968e43f24fcde63871d4baa72a932459cee,,latest-p016-v6.16-to-v6.17,58,NullabilityDrift,SignatureDrift,set_cpus_allowed_ptr,380,10.85,,,,,,,,manual_review.csv
fc9ecaaa29645f9955a68c5696040525ed70f10e2d27f93bb6e06bf424590c65,,latest-p012-v6.12-to-v6.13,59,NullabilityDrift,SignatureDrift,iget5_locked_rcu,615,-9.15,,,,,,,,manual_review.csv
fa951fff6be79cd4e14175ead54e316d0a5ff99907a7a908d07cfda8a1c74c2d,,latest-p012-v6.12-to-v6.13,60,NullabilityDrift,SignatureDrift,schedule_timeout_uninterruptible,626,-9.15,,,,,,,,manual_review.csv
f7360bee27dec86e1a695660df3b8cc675353898f552e214941ce47affd234ef,,latest-p012-v6.12-to-v6.13,61,NullabilityDrift,SignatureDrift,phy_disable_interrupts,640,-9.15,,,,,,,,manual_review.csv
f3e96d5b4d3ef1550035499a3a41bb1ceaefd6b79b5323419ceafcd1344ac728,,latest-p012-v6.12-to-v6.13,62,NullabilityDrift,SignatureDrift,driver_deferred_probe_check_state,647,-9.15,,,,,,,,manual_review.csv
f39e9ef60d05c6bc14dd7d27e865c831738458b1a0b7ef59ca852fc39e369ac7,,latest-p018-v6.18-to-v6.19,63,NullabilityDrift,SignatureDrift,__drm_printfn_err,648,-9.15,,,,,,,,manual_review.csv
ef6af74ba6b44092024dd903e6564762ae531066de1b5ec7f4583febd09153f6,,latest-p019-v6.19-to-v7.0,64,NullabilityDrift,SignatureDrift,set_security_override_from_ctx,661,-9.15,,,,,,,,manual_review.csv
e7b17aac6c245fa9717b278a8e140a5dcb566326def2d12ba48fea729ed8c17c,,latest-p012-v6.12-to-v6.13,65,NullabilityDrift,SignatureDrift,netdev_err,678,-9.15,,,,,,,,manual_review.csv
e4c0f3c316ccadfcdfd58b8bb39bc850334989a0be8cd4ad24df6833aabec01d,,latest-p012-v6.12-to-v6.13,66,NullabilityDrift,SignatureDrift,match_devname_and_update_preferred_console,685,-9.15,,,,,,,,manual_review.csv
e0a72db408b24fa34e7428e27bb7280cf51afb5c795e506cdbdb5bb68934c935,,latest-p012-v6.12-to-v6.13,67,NullabilityDrift,SignatureDrift,interrupts,694,-9.15,,,,,,,,manual_review.csv
d72e9c2dae56d514d3e3aeb3b362343ed98d66c1df0ca63b15a81f9ce26ea6f8,,latest-p012-v6.12-to-v6.13,68,NullabilityDrift,SignatureDrift,compat_ptrace_request,714,-9.15,,,,,,,,manual_review.csv
d159884524ad31ed6b6a291d10f066d96606aa47418f54088e380dd5e559e244,,latest-p012-v6.12-to-v6.13,69,NullabilityDrift,SignatureDrift,security_uring_override_creds,729,-9.15,,,,,,,,manual_review.csv
c6d40b1220720e71184114087c4032a80eba6769509db993c79062ae33bae894,,latest-p012-v6.12-to-v6.13,70,NullabilityDrift,SignatureDrift,down_interruptible,756,-9.15,,,,,,,,manual_review.csv
c605ff3fe4055491886c37b197d664de2e88edffffbdb18e948a43cf089d0640,,latest-p007-v6.7-to-v6.8,71,NullabilityDrift,SignatureDrift,receive_cs_error,760,-9.15,,,,,,,,manual_review.csv
c56057afb319303cb656779d4c35e394af393d149f890179d8541f2d0d15fb20,,latest-p012-v6.12-to-v6.13,72,NullabilityDrift,SignatureDrift,devm_release_action,763,-9.15,,,,,,,,manual_review.csv
c2b0e6a0b15fc9d9220c4f0cced5954f274a9aa3774e861aaac061b3ce02e9c2,,latest-p012-v6.12-to-v6.13,73,NullabilityDrift,SignatureDrift,_dev_err,768,-9.15,,,,,,,,manual_review.csv
bc69f813d3692116bd93713991ccae5c0263f6bb2806ac2bd4b54bfc41e9692d,,latest-p012-v6.12-to-v6.13,74,NullabilityDrift,SignatureDrift,force_sig_ptrace_errno_trap,784,-9.15,,,,,,,,manual_review.csv
b8fc3a58d629ffd938b6f4662c19022c31142d8e5f1a552b49ba56661222b2a2,,latest-p012-v6.12-to-v6.13,75,NullabilityDrift,SignatureDrift,arch_show_interrupts,796,-9.15,,,,,,,,manual_review.csv
b817ab092cfcf4fddcfbc4b04bc0b18c6a26d0510a07050d791adf3a5df4c854,,latest-p012-v6.12-to-v6.13,76,NullabilityDrift,SignatureDrift,force_sig_bnderr,802,-9.15,,,,,,,,manual_review.csv
b0c630c3bee166de5a2133471755f01ae7f4b98a13039c1bdedf78e6a690a203,,latest-p012-v6.12-to-v6.13,77,NullabilityDrift,SignatureDrift,dl_overrun,814,-9.15,,,,,,,,manual_review.csv
af3f53c0d3c586370d23457c1c707247a0597936b7ca2a3edf26d0025eca487d,,latest-p012-v6.12-to-v6.13,78,NullabilityDrift,SignatureDrift,irq_inject_interrupt,817,-9.15,,,,,,,,manual_review.csv
9d098ccedfbff52be5c37f9a413b0deb58b61932590421a22356c6d659ba2aa5,,latest-p020-v7.0-to-HEAD_9207d47f966b,79,NullabilityDrift,SignatureDrift,insert_inode_locked4,852,-9.15,,,,,,,,manual_review.csv
9a1eebe6881ae06718a67a6356fc730c30fd0e7102e3707ecdb990e291768b38,,latest-p012-v6.12-to-v6.13,80,NullabilityDrift,SignatureDrift,errseq_check_and_advance,863,-9.15,,,,,,,,manual_review.csv
abc37eecc21f742d1f58aeea5d77d03f00c9b7e6cb52a18ef2e3f9772bb422fd,W-000026,latest-p018-v6.18-to-v6.19,81,OwnershipRefcountDrift,MacroConstDrift,VM_WIPEONFORK,15,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_WIPEONFORK.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
9924168028e279dbf96ef92d8d40cf72ed928d8ca19d423e3aa3bea4a2de4c6d,W-000024,latest-p018-v6.18-to-v6.19,82,OwnershipRefcountDrift,MacroConstDrift,VM_SOFTDIRTY,17,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_SOFTDIRTY.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
411576516f51e9797cd08d33a02b0a0b911329a1bb0954dceb41d578aaf82903,W-000005,latest-p018-v6.18-to-v6.19,83,OwnershipRefcountDrift,MacroConstDrift,VM_DONTCOPY,24,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,random",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_DONTCOPY.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
1f29e0eb07d730b7a8a474308b515a77b67d71b2b349725a15ea515be7e8ef02,W-000007,latest-p018-v6.18-to-v6.19,84,OwnershipRefcountDrift,MacroConstDrift,VM_DONTEXPAND,28,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_DONTEXPAND.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
1d1971c725b241bd7fd7c6df469c385b0aef4b6bb37532133301ec239e020b31,W-000006,latest-p018-v6.18-to-v6.19,85,OwnershipRefcountDrift,MacroConstDrift,VM_DONTDUMP,29,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_DONTDUMP.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
07caad5e836fc80302f46c748ed7dba9543f0af3d8acb8a704a2778512bcc116,F-000585,latest-p019-v6.19-to-v7.0,86,OwnershipRefcountDrift,SignatureDrift,rust_helper_refcount_dec,201,22.85,,BENIGN_DRIFT,"C-side drift is supported for rust_helper_refcount_dec, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence matches benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
05717dd394290fb96c49d15f3f0548d3ba9926a951b84bd97bc47cddbf3d04bc,F-000565,latest-p019-v6.19-to-v7.0,87,OwnershipRefcountDrift,SignatureDrift,rust_helper_put_cred,529,10.85,,BENIGN_DRIFT,"C-side drift is supported for rust_helper_put_cred, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence matches benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
0565139d93abfec4300d4cd9b2a25816c1af58a2cc94104bdc14152b7d9b035f,F-000874,latest-p015-v6.15-to-v6.16,88,OwnershipRefcountDrift,SignatureDrift,fwnode_mdio_find_device,530,10.85,,BENIGN_DRIFT,"C-side drift is supported for fwnode_mdio_find_device, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence matches benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
f6741da33cd41c225aef023b1b2a71f2e315f0610d131c539603cbe7aedb8ec6,W-000176,latest-p017-v6.17-to-v6.18,89,OwnershipRefcountDrift,SignatureDrift,refcount_set,49,10.05,"binddrift_current,binddrift_oracle_blind,binding_diff,c_signature,no_impact_gate,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for refcount_set, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
dee765bcd2302ae60a2b8879f2ad930b8bdb343af3df1fd16c994112640d77c5,W-000175,latest-p017-v6.17-to-v6.18,90,OwnershipRefcountDrift,SignatureDrift,refcount_dec,50,10.05,"binddrift_current,binddrift_oracle_blind,binding_diff,c_signature,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for refcount_dec, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
