sample_id,extractor_name,version,audit_pair_id,file,line,symbol,extracted_fact,raw_context,control_label,control_category,reviewer1_label,reviewer1_provenance,reviewer2_label,reviewer2_provenance,adjudicated_label,adjudication_provenance,error_category,notes
c_functions-1281,c_functions,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,463,kfree_bulk,"{""c_symbol"": ""kfree_bulk"", ""definition_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""line"": 463, ""params"": ""[\""size_t size\"", \""void **p\""]"", ""return_type"": ""static __always_inline void"", ""version_id"": ""v6.1""}","[""size_t size"", ""void **p""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-022,c_functions,v6.15,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.15/include/linux/pci.h,2172,pci_resource_to_user,"{""c_symbol"": ""pci_resource_to_user"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.15/include/linux/pci.h"", ""line"": 2172, ""params"": ""[\""const struct pci_dev *dev\"", \""int bar\"", \""const struct resource *rsrc\"", \""resource_size_t *start\"", \""resource_size_t *end\""]"", ""return_type"": ""void"", ""version_id"": ""v6.15""}","[""const struct pci_dev *dev"", ""int bar"", ""const struct resource *rsrc"", ""resource_size_t *start"", ""resource_size_t *end""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-034,c_functions,v6.16,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.16/include/linux/security.h,1966,security_xfrm_policy_alloc,"{""c_symbol"": ""security_xfrm_policy_alloc"", ""definition_file"": "".binddrift/worktrees/v6.16/include/linux/security.h"", ""header_file"": "".binddrift/worktrees/v6.16/include/linux/security.h"", ""line"": 1966, ""params"": ""[\""struct xfrm_sec_ctx **ctxp\"", \""struct xfrm_user_sec_ctx *sec_ctx\"", \""gfp_t gfp\""]"", ""return_type"": ""static inline int"", ""version_id"": ""v6.16""}","[""struct xfrm_sec_ctx **ctxp"", ""struct xfrm_user_sec_ctx *sec_ctx"", ""gfp_t gfp""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-010,c_functions,v6.17,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.17/include/linux/mdio.h,589,mdiobus_c45_read_nested,"{""c_symbol"": ""mdiobus_c45_read_nested"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.17/include/linux/mdio.h"", ""line"": 589, ""params"": ""[\""struct mii_bus *bus\"", \""int addr\"", \""int devad\"", \""u32 regnum\""]"", ""return_type"": ""int"", ""version_id"": ""v6.17""}","[""struct mii_bus *bus"", ""int addr"", ""int devad"", ""u32 regnum""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-042,c_functions,v6.18,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.18/include/linux/phy.h,1962,genphy_handle_interrupt_no_ack,"{""c_symbol"": ""genphy_handle_interrupt_no_ack"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.18/include/linux/phy.h"", ""line"": 1962, ""params"": ""[\""struct phy_device *phydev\""]"", ""return_type"": ""irqreturn_t"", ""version_id"": ""v6.18""}","[""struct phy_device *phydev""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-018,c_functions,v6.19,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v6.19/include/linux/blkdev.h,835,bdev_nr_sectors,"{""c_symbol"": ""bdev_nr_sectors"", ""definition_file"": "".binddrift/worktrees/v6.19/include/linux/blkdev.h"", ""header_file"": "".binddrift/worktrees/v6.19/include/linux/blkdev.h"", ""line"": 835, ""params"": ""[\""struct block_device *bdev\""]"", ""return_type"": ""static inline sector_t"", ""version_id"": ""v6.19""}","[""struct block_device *bdev""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-007,c_functions,v7.0,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/v7.0/include/linux/pci.h,1292,pci_get_device_reverse,"{""c_symbol"": ""pci_get_device_reverse"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v7.0/include/linux/pci.h"", ""line"": 1292, ""params"": ""[\""unsigned int vendor\"", \""unsigned int device\"", \""struct pci_dev *from\""]"", ""return_type"": ""struct pci_dev *"", ""version_id"": ""v7.0""}","[""unsigned int vendor"", ""unsigned int device"", ""struct pci_dev *from""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-3893,c_functions,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,198,__ksize,"{""c_symbol"": ""__ksize"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""line"": 198, ""params"": ""[\""const void *objp\""]"", ""return_type"": ""size_t"", ""version_id"": ""v6.1""}","[""const void *objp""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-4179,c_functions,v6.2,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.2/include/linux/slab.h,765,kvfree,"{""c_symbol"": ""kvfree"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""line"": 765, ""params"": ""[\""const void *addr\""]"", ""return_type"": ""extern void"", ""version_id"": ""v6.2""}","[""const void *addr""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-4462,c_functions,v6.3,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.3/include/linux/slab.h,170,kmem_cache_init,"{""c_symbol"": ""kmem_cache_init"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""line"": 170, ""params"": ""[]"", ""return_type"": ""void __init"", ""version_id"": ""v6.3""}",[],NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-199,c_functions,v6.4,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.4/include/linux/sched.h,309,schedule_rtlock,"{""c_symbol"": ""schedule_rtlock"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.4/include/linux/sched.h"", ""line"": 309, ""params"": ""[]"", ""return_type"": ""extern void"", ""version_id"": ""v6.4""}",[],NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-376,c_functions,v6.5,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.5/include/linux/errname.h,10,errname,"{""c_symbol"": ""errname"", ""definition_file"": "".binddrift/worktrees/v6.5/include/linux/errname.h"", ""header_file"": "".binddrift/worktrees/v6.5/include/linux/errname.h"", ""line"": 10, ""params"": ""[\""int err\""]"", ""return_type"": ""static inline const char *"", ""version_id"": ""v6.5""}","[""int err""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-479,c_functions,v6.6,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.6/include/linux/sched.h,1621,task_session_nr_ns,"{""c_symbol"": ""task_session_nr_ns"", ""definition_file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""header_file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""line"": 1621, ""params"": ""[\""struct task_struct *tsk\"", \""struct pid_namespace *ns\""]"", ""return_type"": ""static inline pid_t"", ""version_id"": ""v6.6""}","[""struct task_struct *tsk"", ""struct pid_namespace *ns""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-359,c_functions,v6.7,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.7/include/kunit/test.h,318,kunit_run_tests,"{""c_symbol"": ""kunit_run_tests"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.7/include/kunit/test.h"", ""line"": 318, ""params"": ""[\""struct kunit_suite *suite\""]"", ""return_type"": ""int"", ""version_id"": ""v6.7""}","[""struct kunit_suite *suite""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-048,c_functions,v6.8,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.8/include/linux/slab.h,250,kmem_dump_obj,"{""c_symbol"": ""kmem_dump_obj"", ""definition_file"": "".binddrift/worktrees/v6.8/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.8/include/linux/slab.h"", ""line"": 250, ""params"": ""[\""void *object\""]"", ""return_type"": ""static inline bool"", ""version_id"": ""v6.8""}","[""void *object""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-341,c_functions,v6.9,latest-p009-v6.9-to-v6.10,.binddrift/worktrees/v6.9/include/linux/mdio.h,712,mdiobus_get_phy,"{""c_symbol"": ""mdiobus_get_phy"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.9/include/linux/mdio.h"", ""line"": 712, ""params"": ""[\""struct mii_bus *bus\"", \""int addr\""]"", ""return_type"": ""struct phy_device *"", ""version_id"": ""v6.9""}","[""struct mii_bus *bus"", ""int addr""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-216,c_functions,v6.10,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.10/include/linux/slab.h,245,kmem_cache_destroy,"{""c_symbol"": ""kmem_cache_destroy"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.10/include/linux/slab.h"", ""line"": 245, ""params"": ""[\""struct kmem_cache *s\""]"", ""return_type"": ""void"", ""version_id"": ""v6.10""}","[""struct kmem_cache *s""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-186,c_functions,v6.11,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.11/include/linux/slab.h,871,kmem_cache_init_late,"{""c_symbol"": ""kmem_cache_init_late"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.11/include/linux/slab.h"", ""line"": 871, ""params"": ""[]"", ""return_type"": ""void __init"", ""version_id"": ""v6.11""}",[],NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-112,c_functions,v6.12,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.12/include/linux/wait.h,164,add_wait_queue,"{""c_symbol"": ""add_wait_queue"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.12/include/linux/wait.h"", ""line"": 164, ""params"": ""[\""struct wait_queue_head *wq_head\"", \""struct wait_queue_entry *wq_entry\""]"", ""return_type"": ""extern void"", ""version_id"": ""v6.12""}","[""struct wait_queue_head *wq_head"", ""struct wait_queue_entry *wq_entry""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-049,c_functions,v6.13,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.13/include/linux/security.h,716,security_bprm_creds_from_file,"{""c_symbol"": ""security_bprm_creds_from_file"", ""definition_file"": "".binddrift/worktrees/v6.13/include/linux/security.h"", ""header_file"": "".binddrift/worktrees/v6.13/include/linux/security.h"", ""line"": 716, ""params"": ""[\""struct linux_binprm *bprm\"", \""const struct file *file\""]"", ""return_type"": ""static inline int"", ""version_id"": ""v6.13""}","[""struct linux_binprm *bprm"", ""const struct file *file""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-038,c_functions,v6.14,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.14/include/linux/blkdev.h,1181,bdev_limits,"{""c_symbol"": ""bdev_limits"", ""definition_file"": "".binddrift/worktrees/v6.14/include/linux/blkdev.h"", ""header_file"": "".binddrift/worktrees/v6.14/include/linux/blkdev.h"", ""line"": 1181, ""params"": ""[\""struct block_device *bdev\""]"", ""return_type"": ""static inline struct queue_limits *"", ""version_id"": ""v6.14""}","[""struct block_device *bdev""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
c_functions-032,c_functions,v6.15,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.15/include/linux/fs.h,2669,free_anon_bdev,"{""c_symbol"": ""free_anon_bdev"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.15/include/linux/fs.h"", ""line"": 2669, ""params"": ""[\""dev_t\""]"", ""return_type"": ""void"", ""version_id"": ""v6.15""}","[""dev_t""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-044,c_functions,v6.16,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.16/include/drm/drm_file.h,509,drm_print_memory_stats,"{""c_symbol"": ""drm_print_memory_stats"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.16/include/drm/drm_file.h"", ""line"": 509, ""params"": ""[\""struct drm_printer *p\"", \""const struct drm_memory_stats *stats\"", \""enum drm_gem_object_status supported_status\"", \""const char *region\""]"", ""return_type"": ""void"", ""version_id"": ""v6.16""}","[""struct drm_printer *p"", ""const struct drm_memory_stats *stats"", ""enum drm_gem_object_status supported_status"", ""const char *region""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
c_functions-027,c_functions,v6.17,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.17/include/linux/security.h,2343,security_perf_event_alloc,"{""c_symbol"": ""security_perf_event_alloc"", ""definition_file"": """", ""header_file"": "".binddrift/worktrees/v6.17/include/linux/security.h"", ""line"": 2343, ""params"": ""[\""struct perf_event *event\""]"", ""return_type"": ""extern int"", ""version_id"": ""v6.17""}","[""struct perf_event *event""]",NEGATIVE_CONTROL,HEADER_DECLARATION_WITHOUT_BODY,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:HEADER_DECLARATION_WITHOUT_BODY; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
