precision_id,extractor_name,source_table,version,file,line,symbol,extracted_fact,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,error_category
c-struct-field-0048,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acbuffer.h,77,acpi_pld_info.vertical_offset,"{""align"": null, ""c_type"": ""acpi_pld_info"", ""field_name"": ""vertical_offset"", ""field_type"": ""u16"", ""fields"": ""[{\""name\"": \""revision\"", \""type\"": \""u8\""}, {\""name\"": \""ignore_color\"", \""type\"": \""u8\""}, {\""name\"": \""red\"", \""type\"": \""u8\""}, {\""name\"": \""green\"", \""type\"": \""u8\""}, {\""name\"": \""blue\"", \""type\"": \""u8\""}, {\""name\"": \""width\"", \""type\"": \""u16\""}, {\""name\"": \""height\"", \""type\"": \""u16\""}, {\""name\"": \""user_visible\"", \""type\"": \""u8\""}, {\""name\"": \""dock\"", \""type\"": \""u8\""}, {\""name\"": \""lid\"", \""type\"": \""u8\""}, {\""name\"": \""panel\"", \""type\"": \""u8\""}, {\""name\"": \""vertical_position\"", \""type\"": \""u8\""}, {\""name\"": \""horizontal_position\"", \""type\"": \""u8\""}, {\""name\"": \""shape\"", \""type\"": \""u8\""}, {\""name\"": \""group_orientation\"", \""type\"": \""u8\""}, {\""name\"": \""group_token\"", \""type\"": \""u8\""}, {\""name\"": \""group_position\"", \""type\"": \""u8\""}, {\""name\"": \""bay\"", \""type\"": \""u8\""}, {\""name\"": \""ejectable\"", \""type\"": \""u8\""}, {\""name\"": \""ospm_eject_required\"", \""type\"": \""u8\""}, {\""name\"": \""cabinet_number\"", \""type\"": \""u8\""}, {\""name\"": \""card_cage_number\"", \""type\"": \""u8\""}, {\""name\"": \""reference\"", \""type\"": \""u8\""}, {\""name\"": \""rotation\"", \""type\"": \""u8\""}, {\""name\"": \""order\"", \""type\"": \""u8\""}, {\""name\"": \""reserved\"", \""type\"": \""u8\""}, {\""name\"": \""vertical_offset\"", \""type\"": \""u16\""}, {\""name\"": \""horizontal_offset\"", \""type\"": \""u16\""}]"", ""header_file"": ""vendor/linux/include/acpi/acbuffer.h"", ""line"": 77, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0049,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acbuffer.h,77,acpi_pld_info.horizontal_offset,"{""align"": null, ""c_type"": ""acpi_pld_info"", ""field_name"": ""horizontal_offset"", ""field_type"": ""u16"", ""fields"": ""[{\""name\"": \""revision\"", \""type\"": \""u8\""}, {\""name\"": \""ignore_color\"", \""type\"": \""u8\""}, {\""name\"": \""red\"", \""type\"": \""u8\""}, {\""name\"": \""green\"", \""type\"": \""u8\""}, {\""name\"": \""blue\"", \""type\"": \""u8\""}, {\""name\"": \""width\"", \""type\"": \""u16\""}, {\""name\"": \""height\"", \""type\"": \""u16\""}, {\""name\"": \""user_visible\"", \""type\"": \""u8\""}, {\""name\"": \""dock\"", \""type\"": \""u8\""}, {\""name\"": \""lid\"", \""type\"": \""u8\""}, {\""name\"": \""panel\"", \""type\"": \""u8\""}, {\""name\"": \""vertical_position\"", \""type\"": \""u8\""}, {\""name\"": \""horizontal_position\"", \""type\"": \""u8\""}, {\""name\"": \""shape\"", \""type\"": \""u8\""}, {\""name\"": \""group_orientation\"", \""type\"": \""u8\""}, {\""name\"": \""group_token\"", \""type\"": \""u8\""}, {\""name\"": \""group_position\"", \""type\"": \""u8\""}, {\""name\"": \""bay\"", \""type\"": \""u8\""}, {\""name\"": \""ejectable\"", \""type\"": \""u8\""}, {\""name\"": \""ospm_eject_required\"", \""type\"": \""u8\""}, {\""name\"": \""cabinet_number\"", \""type\"": \""u8\""}, {\""name\"": \""card_cage_number\"", \""type\"": \""u8\""}, {\""name\"": \""reference\"", \""type\"": \""u8\""}, {\""name\"": \""rotation\"", \""type\"": \""u8\""}, {\""name\"": \""order\"", \""type\"": \""u8\""}, {\""name\"": \""reserved\"", \""type\"": \""u8\""}, {\""name\"": \""vertical_offset\"", \""type\"": \""u16\""}, {\""name\"": \""horizontal_offset\"", \""type\"": \""u16\""}]"", ""header_file"": ""vendor/linux/include/acpi/acbuffer.h"", ""line"": 77, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0050,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,22,acpi_handle_list.count,"{""align"": null, ""c_type"": ""acpi_handle_list"", ""field_name"": ""count"", ""field_type"": ""u32"", ""fields"": ""[{\""name\"": \""count\"", \""type\"": \""u32\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 22, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0051,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,119,acpi_hotplug_profile.kobj,"{""align"": null, ""c_type"": ""acpi_hotplug_profile"", ""field_name"": ""kobj"", ""field_type"": ""struct kobject"", ""fields"": ""[{\""name\"": \""kobj\"", \""type\"": \""struct kobject\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 119, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0052,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,133,acpi_scan_handler.list_node,"{""align"": null, ""c_type"": ""acpi_scan_handler"", ""field_name"": ""list_node"", ""field_type"": ""struct list_head"", ""fields"": ""[{\""name\"": \""list_node\"", \""type\"": \""struct list_head\""}, {\""name\"": \""hotplug\"", \""type\"": \""struct acpi_hotplug_profile\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 133, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0053,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,133,acpi_scan_handler.hotplug,"{""align"": null, ""c_type"": ""acpi_scan_handler"", ""field_name"": ""hotplug"", ""field_type"": ""struct acpi_hotplug_profile"", ""fields"": ""[{\""name\"": \""list_node\"", \""type\"": \""struct list_head\""}, {\""name\"": \""hotplug\"", \""type\"": \""struct acpi_hotplug_profile\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 133, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0054,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,154,acpi_hotplug_context.notify,"{""align"": null, ""c_type"": ""acpi_hotplug_context"", ""field_name"": ""notify"", ""field_type"": ""acpi_hp_notify"", ""fields"": ""[{\""name\"": \""notify\"", \""type\"": \""acpi_hp_notify\""}, {\""name\"": \""uevent\"", \""type\"": \""acpi_hp_uevent\""}, {\""name\"": \""fixup\"", \""type\"": \""acpi_hp_fixup\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 154, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0055,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,154,acpi_hotplug_context.uevent,"{""align"": null, ""c_type"": ""acpi_hotplug_context"", ""field_name"": ""uevent"", ""field_type"": ""acpi_hp_uevent"", ""fields"": ""[{\""name\"": \""notify\"", \""type\"": \""acpi_hp_notify\""}, {\""name\"": \""uevent\"", \""type\"": \""acpi_hp_uevent\""}, {\""name\"": \""fixup\"", \""type\"": \""acpi_hp_fixup\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 154, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0056,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,154,acpi_hotplug_context.fixup,"{""align"": null, ""c_type"": ""acpi_hotplug_context"", ""field_name"": ""fixup"", ""field_type"": ""acpi_hp_fixup"", ""fields"": ""[{\""name\"": \""notify\"", \""type\"": \""acpi_hp_notify\""}, {\""name\"": \""uevent\"", \""type\"": \""acpi_hp_uevent\""}, {\""name\"": \""fixup\"", \""type\"": \""acpi_hp_fixup\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 154, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0057,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,170,acpi_device_ops.add,"{""align"": null, ""c_type"": ""acpi_device_ops"", ""field_name"": ""add"", ""field_type"": ""acpi_op_add"", ""fields"": ""[{\""name\"": \""add\"", \""type\"": \""acpi_op_add\""}, {\""name\"": \""remove\"", \""type\"": \""acpi_op_remove\""}, {\""name\"": \""notify\"", \""type\"": \""acpi_op_notify\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 170, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0058,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,170,acpi_device_ops.remove,"{""align"": null, ""c_type"": ""acpi_device_ops"", ""field_name"": ""remove"", ""field_type"": ""acpi_op_remove"", ""fields"": ""[{\""name\"": \""add\"", \""type\"": \""acpi_op_add\""}, {\""name\"": \""remove\"", \""type\"": \""acpi_op_remove\""}, {\""name\"": \""notify\"", \""type\"": \""acpi_op_notify\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 170, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0059,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,170,acpi_device_ops.notify,"{""align"": null, ""c_type"": ""acpi_device_ops"", ""field_name"": ""notify"", ""field_type"": ""acpi_op_notify"", ""fields"": ""[{\""name\"": \""add\"", \""type\"": \""acpi_op_add\""}, {\""name\"": \""remove\"", \""type\"": \""acpi_op_remove\""}, {\""name\"": \""notify\"", \""type\"": \""acpi_op_notify\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 170, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0060,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,178,acpi_driver.name,"{""align"": null, ""c_type"": ""acpi_driver"", ""field_name"": ""name"", ""field_type"": ""char"", ""fields"": ""[{\""name\"": \""name\"", \""type\"": \""char\""}, {\""name\"": \""class\"", \""type\"": \""char\""}, {\""name\"": \""flags\"", \""type\"": \""unsigned int\""}, {\""name\"": \""ops\"", \""type\"": \""struct acpi_device_ops\""}, {\""name\"": \""drv\"", \""type\"": \""struct device_driver\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 178, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0061,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,178,acpi_driver.class,"{""align"": null, ""c_type"": ""acpi_driver"", ""field_name"": ""class"", ""field_type"": ""char"", ""fields"": ""[{\""name\"": \""name\"", \""type\"": \""char\""}, {\""name\"": \""class\"", \""type\"": \""char\""}, {\""name\"": \""flags\"", \""type\"": \""unsigned int\""}, {\""name\"": \""ops\"", \""type\"": \""struct acpi_device_ops\""}, {\""name\"": \""drv\"", \""type\"": \""struct device_driver\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 178, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0062,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,178,acpi_driver.flags,"{""align"": null, ""c_type"": ""acpi_driver"", ""field_name"": ""flags"", ""field_type"": ""unsigned int"", ""fields"": ""[{\""name\"": \""name\"", \""type\"": \""char\""}, {\""name\"": \""class\"", \""type\"": \""char\""}, {\""name\"": \""flags\"", \""type\"": \""unsigned int\""}, {\""name\"": \""ops\"", \""type\"": \""struct acpi_device_ops\""}, {\""name\"": \""drv\"", \""type\"": \""struct device_driver\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 178, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0063,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,178,acpi_driver.ops,"{""align"": null, ""c_type"": ""acpi_driver"", ""field_name"": ""ops"", ""field_type"": ""struct acpi_device_ops"", ""fields"": ""[{\""name\"": \""name\"", \""type\"": \""char\""}, {\""name\"": \""class\"", \""type\"": \""char\""}, {\""name\"": \""flags\"", \""type\"": \""unsigned int\""}, {\""name\"": \""ops\"", \""type\"": \""struct acpi_device_ops\""}, {\""name\"": \""drv\"", \""type\"": \""struct device_driver\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 178, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0064,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,178,acpi_driver.drv,"{""align"": null, ""c_type"": ""acpi_driver"", ""field_name"": ""drv"", ""field_type"": ""struct device_driver"", ""fields"": ""[{\""name\"": \""name\"", \""type\"": \""char\""}, {\""name\"": \""class\"", \""type\"": \""char\""}, {\""name\"": \""flags\"", \""type\"": \""unsigned int\""}, {\""name\"": \""ops\"", \""type\"": \""struct acpi_device_ops\""}, {\""name\"": \""drv\"", \""type\"": \""struct device_driver\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 178, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0065,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,240,acpi_hardware_id.list,"{""align"": null, ""c_type"": ""acpi_hardware_id"", ""field_name"": ""list"", ""field_type"": ""struct list_head"", ""fields"": ""[{\""name\"": \""list\"", \""type\"": \""struct list_head\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 240, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
c-struct-field-0066,c_struct_fields,c_structs,6d35786de281,vendor/linux/include/acpi/acpi_bus.h,253,acpi_device_pnp.bus_id,"{""align"": null, ""c_type"": ""acpi_device_pnp"", ""field_name"": ""bus_id"", ""field_type"": ""acpi_bus_id"", ""fields"": ""[{\""name\"": \""bus_id\"", \""type\"": \""acpi_bus_id\""}, {\""name\"": \""instance_no\"", \""type\"": \""int\""}, {\""name\"": \""type\"", \""type\"": \""struct acpi_pnp_type\""}, {\""name\"": \""bus_address\"", \""type\"": \""acpi_bus_address\""}, {\""name\"": \""ids\"", \""type\"": \""struct list_head\""}, {\""name\"": \""device_name\"", \""type\"": \""acpi_device_name\""}, {\""name\"": \""device_class\"", \""type\"": \""acpi_device_class\""}]"", ""header_file"": ""vendor/linux/include/acpi/acpi_bus.h"", ""line"": 253, ""size"": null, ""version_id"": ""6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
