gold_id,extractor_name,gold_kind,source_table,version,audit_pair_id,file,line,symbol,expected_present,expected_fact,match_key,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes
c_behavior_indicators-0004,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/include/linux/firmware.h,203,firmware_upload_register,true,"{""file"": "".binddrift/worktrees/v6.11/include/linux/firmware.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""203"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""firmware_upload_register"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.11/include/linux/firmware.h"", ""evidence_line"": 203, ""evidence_text"": ""return ERR_PTR(-EINVAL);"", ""indicator_type"": ""ERR_PTR_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""firmware_upload_register"", ""version"": ""v6.11""}",cf28199994eb6607080b8a003fad9625036514a9f1eefe389b68593d19675834,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0005,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.12,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.12/include/linux/firmware.h,174,request_firmware_into_buf,true,"{""file"": "".binddrift/worktrees/v6.12/include/linux/firmware.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""174"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""request_firmware_into_buf"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.12/include/linux/firmware.h"", ""evidence_line"": 174, ""evidence_text"": ""return -EINVAL;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""request_firmware_into_buf"", ""version"": ""v6.12""}",9664a63dd47ffc10dc9b78b0db6d67ed873b90f6b9f55af762e1e1db43df68a7,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0006,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/helpers/err.c,12,rust_helper_IS_ERR,true,"{""file"": "".binddrift/worktrees/v6.13/rust/helpers/err.c"", ""gold_kind"": ""behavior_indicator"", ""line"": ""12"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""rust_helper_IS_ERR"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.13/rust/helpers/err.c"", ""evidence_line"": 12, ""evidence_text"": ""return IS_ERR(ptr);"", ""indicator_type"": ""IS_ERR_CHECK""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""rust_helper_IS_ERR"", ""version"": ""v6.13""}",b954c4591e9306fb7da9f8e6f69e69d3bb2432506b9d6ac9179cca89e5ba8da5,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0007,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/include/linux/fs.h,3713,kiocb_set_rw_flags,true,"{""file"": "".binddrift/worktrees/v6.14/include/linux/fs.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""3713"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kiocb_set_rw_flags"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.14/include/linux/fs.h"", ""evidence_line"": 3713, ""evidence_text"": ""return -EOPNOTSUPP;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kiocb_set_rw_flags"", ""version"": ""v6.14""}",fd17288407ba8fe364f3fb4834f3f5464504a6a8a3251180496086677f72bfd8,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0008,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.15,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.15/include/linux/firmware.h,142,firmware_request_nowarn,true,"{""file"": "".binddrift/worktrees/v6.15/include/linux/firmware.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""142"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""firmware_request_nowarn"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.15/include/linux/firmware.h"", ""evidence_line"": 142, ""evidence_text"": ""return -EINVAL;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""firmware_request_nowarn"", ""version"": ""v6.15""}",2ad0ff3159956046cd16a80ae02526f3063e82af2d885d665f684c7bd763b6a0,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0009,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.16,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.16/include/linux/clk.h,986,devm_clk_get_prepared,true,"{""file"": "".binddrift/worktrees/v6.16/include/linux/clk.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""986"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""devm_clk_get_prepared"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.16/include/linux/clk.h"", ""evidence_line"": 986, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""devm_clk_get_prepared"", ""version"": ""v6.16""}",6ce3a64f5110fc07d95f25abf93265c88c2d36475fa0e63ee5e997b0435b0f84,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0010,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.17,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.17/include/linux/acpi.h,70,acpi_alloc_fwnode_static,true,"{""file"": "".binddrift/worktrees/v6.17/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""70"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_alloc_fwnode_static"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.17/include/linux/acpi.h"", ""evidence_line"": 70, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_alloc_fwnode_static"", ""version"": ""v6.17""}",996131b528cde4d6f83fe630e8f79bf339d8b029fe97f813c38437bae80eab7d,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0011,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.18,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.18/include/linux/acpi.h,1427,acpi_dev_get_property,true,"{""file"": "".binddrift/worktrees/v6.18/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""1427"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_dev_get_property"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.18/include/linux/acpi.h"", ""evidence_line"": 1427, ""evidence_text"": ""return -ENXIO;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_dev_get_property"", ""version"": ""v6.18""}",06d2cab6bf494ba62b9e126fd602a517d7dc096bde80fe479fdc6a1119d38f06,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0012,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.19,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.19/include/linux/acpi.h,1502,acpi_parse_spcr,true,"{""file"": "".binddrift/worktrees/v6.19/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""1502"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_parse_spcr"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.19/include/linux/acpi.h"", ""evidence_line"": 1502, ""evidence_text"": ""return -ENODEV;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_parse_spcr"", ""version"": ""v6.19""}",6fe250eb5a83074deeacd4f03cce7690cfbc51255f883b26fe956c0e0d670894,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0013,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.2,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.2/include/linux/slab.h,710,kmem_cache_zalloc,true,"{""file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""710"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kmem_cache_zalloc"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""evidence_line"": 710, ""evidence_text"": ""return kmem_cache_alloc(k, flags | __GFP_ZERO);"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kmem_cache_zalloc"", ""version"": ""v6.2""}",8567a7f8e60fbd6a7d378bb8e677840144936bee06cc69f84adbe4558d64d75f,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0014,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.3,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.3/include/linux/slab.h,452,__kmalloc_index,true,"{""file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""452"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""__kmalloc_index"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""evidence_line"": 452, ""evidence_text"": ""BUILD_BUG_ON_MSG(1, \""unexpected size in kmalloc_index()\"");"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""__kmalloc_index"", ""version"": ""v6.3""}",67c85d2ff83d9c6c123d42212399f37723542f3b5fd83792b70f1f8baa6b7164,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0015,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.4,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.4/include/linux/slab.h,437,__kmalloc_index,true,"{""file"": "".binddrift/worktrees/v6.4/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""437"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""__kmalloc_index"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.4/include/linux/slab.h"", ""evidence_line"": 437, ""evidence_text"": ""BUILD_BUG_ON_MSG(1, \""unexpected size in kmalloc_index()\"");"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""__kmalloc_index"", ""version"": ""v6.4""}",9fdca7d535624e98371db7be99abc5c3237dc026511df089dda808796469470d,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0016,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.5,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.5/include/linux/sched.h,1640,task_ppid_nr_ns,true,"{""file"": "".binddrift/worktrees/v6.5/include/linux/sched.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""1640"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""task_ppid_nr_ns"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.5/include/linux/sched.h"", ""evidence_line"": 1640, ""evidence_text"": ""rcu_read_lock();"", ""indicator_type"": ""ATOMIC_CONTEXT""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""task_ppid_nr_ns"", ""version"": ""v6.5""}",25747964ccbbc2747e01ed4ffe8b4f32979786ac09308a1a9d83435dbfebfea7,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0017,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.6,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.6/include/linux/sched.h,1645,task_ppid_nr_ns,true,"{""file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""1645"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""task_ppid_nr_ns"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""evidence_line"": 1645, ""evidence_text"": ""rcu_read_lock();"", ""indicator_type"": ""ATOMIC_CONTEXT""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""task_ppid_nr_ns"", ""version"": ""v6.6""}",fda4ea763a2c59f618f8a8528d4d805eb08a628ff76fd100cc6b76e3f6853957,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0018,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.7,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.7/include/kunit/test.h,455,kunit_kzalloc,true,"{""file"": "".binddrift/worktrees/v6.7/include/kunit/test.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""455"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kunit_kzalloc"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.7/include/kunit/test.h"", ""evidence_line"": 455, ""evidence_text"": ""return kunit_kmalloc(test, size, gfp | __GFP_ZERO);"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kunit_kzalloc"", ""version"": ""v6.7""}",5c2b7bcc09b6a48a91b96cd77849ab039df69348a895beedffb86d12de5f2537,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0019,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.8,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.8/include/linux/errname.h,12,errname,true,"{""file"": "".binddrift/worktrees/v6.8/include/linux/errname.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""12"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""errname"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.8/include/linux/errname.h"", ""evidence_line"": 12, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""errname"", ""version"": ""v6.8""}",3fd158c150602aa744e8302941ce888784bfaafb5e9567a363b821b1339613a9,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_behavior_indicators-0020,c_behavior_indicators,behavior_indicator,c_behavior_indicators,v6.9,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.9/include/linux/mdio.h,117,mdio_device_put,true,"{""file"": "".binddrift/worktrees/v6.9/include/linux/mdio.h"", ""gold_kind"": ""behavior_indicator"", ""line"": ""117"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""mdio_device_put"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.9/include/linux/mdio.h"", ""evidence_line"": 117, ""evidence_text"": ""mdio_device_free(mdiodev);"", ""indicator_type"": ""FREE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""mdio_device_put"", ""version"": ""v6.9""}",9590fa05e7feccdc0e11cddf3efaacf3fe2044238b8c5c3d1d221de5e54d14ea,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
